x,y,age,number
-113.4133347,53.58516762,48,1
-113.6391385,53.50597348,48,1
-113.6276455,53.5387813,48,2
-113.4572276,53.51038808,48,1
-113.5796995,53.55690309,48,1
-114.1109555,50.91996957,48,4
-112.8048393,54.58728103,48,3
-118.7522111,55.14455498,48,1
-113.4505592,53.51787336,48,4
-113.5896397,53.54133845,48,1
-113.4604946,53.43120166,48,1
-113.5048046,53.55061058,48,1
-113.6517935,53.64680269,48,1
-113.2982631,54.70053942,48,2
-113.2072148,53.6971135,48,2
-113.6244439,53.5416202,48,1
-113.6371189,53.54098285,48,1
-113.539506,53.55500061,48,3
-113.4367433,53.51596047,48,1
-113.5375919,54.82673201,48,2
-113.5822895,53.44207105,48,1
-113.6116891,53.57055102,48,4
-113.6917437,53.50960815,48,4
-113.2832093,54.72129052,48,1
-113.4920448,53.48871333,48,4
-113.7677143,52.25738952,48,1
-113.4026145,53.6188728,48,2
-113.5017994,53.64260772,48,1
-113.8918488,53.55846657,48,1
-113.4700894,53.09067047,48,1
-112.1201891,53.82777007,48,1
-111.3290983,56.6723628,48,2
-113.9834392,51.02911317,48,4
-113.5805496,53.47205504,48,2
-113.5377376,53.68148389,48,1
-113.5121388,53.64184319,48,8
-114.0657954,51.04946582,48,2
-113.5064045,53.96581727,48,1
-113.4690752,53.59650064,48,1
-113.236111,53.67910348,48,3
-113.3772497,52.96988001,48,2
-113.2577096,54.71948006,48,4
-113.6136549,53.4315464,48,4
-114.2807731,51.05438029,48,1
-113.9922629,51.26359498,48,2
-113.369771,53.46444802,48,2
-113.9129048,53.56432766,48,4
-113.5100419,53.54627076,48,2
-113.6081894,53.52181916,48,1
-113.5306936,53.54560036,48,1
-113.4955963,53.52194004,48,1
-113.6268046,53.7999449,48,3
-114.1700116,51.04349416,48,5
-114.0227859,51.28969788,48,2
-113.5566885,53.62677982,48,1
-115.6871349,54.13847494,48,2
-113.918449,53.54535562,48,2
-113.3447402,53.42486401,48,3
-113.5357336,53.40183644,48,1
-111.3704707,56.72577317,48,1
-113.2997238,53.54388951,48,1
-114.1318886,53.52301589,48,4
-113.5063656,53.51400051,48,4
-113.3876473,53.58584133,48,1
-111.3000533,53.98830257,48,1
-113.6839579,53.5204937,48,3
-113.6482093,53.80002104,48,4
-113.4797668,53.59318731,48,1
-113.8734013,53.56999826,48,4
-113.4978362,53.54976268,48,1
-113.4749676,53.55248112,48,2
-113.2514383,53.68393493,48,3
-113.46454,53.42630944,48,2
-113.501106,53.54586078,48,5
-114.1133422,51.13298456,48,1
-113.7295339,53.361125,48,3
-112.7358258,52.31565786,48,2
-112.7358258,52.31565786,48,1
-113.1159331,53.94912502,48,1
-113.9475945,53.56037721,48,2
-113.5228361,53.62560294,48,1
-113.2920951,54.71402772,48,1
-113.1479462,53.54444376,48,6
-113.9449492,51.12949764,48,3
-111.9744491,54.77110028,48,2
-114.1371289,51.12622581,48,4
-113.6266362,53.80943824,48,1
-113.4578791,53.57029363,48,1
-113.6869587,53.48364316,48,1
-112.8048393,54.58728103,48,2
-114.9020492,53.88934012,48,3
-113.4903698,53.5462403,48,1
-113.4640515,53.56140168,48,1
-113.463119,53.45816791,48,1
-113.5927491,53.55275827,48,1
-113.5667804,54.75139579,48,4
-112.4681396,55.19950063,48,2
-113.6063608,53.55592615,48,3
-113.5855294,53.54637325,48,1
-113.2351147,53.69883486,48,1
-113.5010756,53.57125863,48,2
-113.5012597,53.60170279,48,2
-111.380279,56.72720109,48,2
-113.9872079,51.27414065,48,4
-113.2832093,54.72129052,48,4
-113.495662,53.54421945,48,1
-111.9744491,54.77110028,48,1
-113.5020856,53.47100427,48,1
-113.4777689,53.59926041,48,3
-113.630986,53.53863069,48,1
-114.0167166,51.09077567,48,2
-113.469914,53.54110731,48,2
-113.6370792,53.53531111,48,1
-118.7800336,55.1409799,48,1
-112.3447294,53.59315093,48,1
-113.5359856,53.55999045,48,1
-113.5794762,53.44081724,48,3
-113.5150444,53.59708168,48,1
-113.5896397,53.54133845,48,3
-113.6655299,53.48072832,48,3
-113.4942262,53.53931365,48,1
-113.9766996,53.53964832,48,4
-113.9143572,51.96904722,48,4
-115.1336355,53.9513442,48,1
-110.200877,54.41490042,48,1
-112.4778382,54.11378554,48,4
-113.5522583,53.61133523,48,1
-113.4697414,53.54571017,48,3
-113.1175568,53.94893386,48,3
-113.5709532,53.53121131,48,2
-113.2590161,54.71698378,48,1
-114.1284968,51.07492636,48,1
-113.5078675,53.62606104,48,5
-113.3921804,53.58251786,48,2
-113.4401591,53.50988921,48,3
-113.4903698,53.5462403,48,4
-113.3967612,53.60992361,48,1
-113.2754642,53.54364354,48,7
-113.4306992,53.46970279,48,2
-113.4157413,53.60995669,48,1
-113.8529463,52.28616657,48,4
-113.2644339,53.67960343,48,1
-113.5956064,53.50917488,48,1
-111.2949623,53.99141072,47,5
-113.6377457,53.54142044,47,3
-113.9692698,50.92413317,47,2
-113.5707453,54.7228518,47,1
-113.6146528,53.39795807,47,1
-111.9744491,54.77110028,47,1
-115.6609692,54.12472006,47,5
-112.8048393,54.58728103,47,4
-113.4981409,53.62693016,47,4
-111.1920692,58.70837491,47,1
-113.4345476,53.41873885,47,4
-113.6758736,53.50772112,47,4
-111.9744491,54.77110028,47,1
-113.1082196,53.95214067,47,1
-114.1223241,50.9178475,47,5
-113.5921291,53.54224629,47,1
-114.5607594,50.9510404,47,1
-113.6253707,53.61129026,47,1
-113.831135,52.31068669,47,1
-113.6890848,53.55277781,47,1
-113.4062595,53.60033276,47,3
-110.1948066,54.41591891,47,1
-114.1341288,51.05816529,47,2
-113.5801192,53.5345926,47,1
-113.2117225,53.69356542,47,2
-113.9326832,51.04843558,47,1
-114.1077092,50.9030035,47,1
-113.6051772,53.53486,47,2
-113.2719992,53.51202278,47,1
-113.6252907,53.52067951,47,4
-110.2056785,54.48232751,47,1
-113.5442116,53.29883144,47,4
-113.5480842,53.61039708,47,4
-113.8698399,54.15495213,47,2
-113.5398558,51.38358108,47,2
-113.2502064,54.71387446,47,1
-111.4728507,56.76500138,47,2
-113.6573608,53.80384264,47,4
-114.0606096,51.07781295,47,1
-113.9127051,54.55813761,47,2
-110.5807338,49.96559225,47,2
-113.4483388,53.57040834,47,1
-113.9347794,53.55042424,47,3
-111.4686785,56.74479521,47,1
-111.417163,56.72995537,47,3
-113.5324328,53.57641057,47,2
-113.5208948,53.52045017,47,2
-112.486779,54.62994046,47,1
-114.0658107,51.09658419,47,1
-113.4467176,53.62187575,47,4
-113.3462197,53.3668757,47,1
-113.4288438,53.6325372,47,1
-113.2538295,54.62178015,47,1
-113.2761628,53.55064667,47,1
-113.4644661,53.45333078,47,1
-113.6890869,53.55007251,47,1
-113.5072645,53.45589429,47,1
-113.5628132,53.4374043,47,2
-111.4372666,56.76055571,47,1
-113.4903694,53.54624099,47,4
-113.2423539,53.6842054,47,1
-111.4762754,56.76013562,47,3
-114.2194697,53.52993029,47,2
-113.4117224,53.59485664,47,2
-113.609006,53.56952144,47,1
-113.1159331,53.94912502,47,2
-111.2949623,53.99141072,47,5
-113.4603027,53.55777745,47,1
-113.5615498,53.54355778,47,1
-114.1587674,51.12876344,47,3
-111.4322574,56.72871519,47,1
-113.565175,53.58133441,47,2
-113.5062699,53.51436605,47,5
-112.0204697,54.77558341,47,1
-111.9744491,54.77110028,47,1
-113.3579131,53.47070368,47,1
-112.304327,54.92609251,47,3
-113.3307499,53.81968474,47,2
-112.9332814,53.80059334,47,4
-113.322706,53.56591738,47,2
-113.5848952,53.26811947,47,1
-111.9744491,54.77110028,47,3
-113.1502959,53.278815,47,2
-113.4627456,53.53358334,47,1
-113.2128499,53.7189823,47,4
-113.3877679,53.44854461,47,1
-113.6308929,53.53850101,47,1
-113.6514528,53.48329532,47,1
-111.4796791,54.26776091,47,4
-113.5205288,53.42824773,47,1
-113.6057534,53.42858137,47,2
-114.5152024,51.19663368,47,1
-114.1369316,51.02974038,47,1
-113.5950991,53.6296672,47,4
-113.8008799,52.39065816,47,2
-113.5309342,53.24892146,47,1
-113.3604953,53.49882393,47,1
-113.6288691,53.54101318,47,1
-113.2494838,53.52320415,47,2
-113.4578791,53.57029363,47,1
-113.4007501,53.80765063,47,4
-113.2538295,54.62178015,47,1
-113.9592556,53.63466017,47,1
-113.5010846,53.54189564,47,5
-113.5261387,53.5185096,47,4
-113.4250494,53.620998,47,6
-113.5715295,53.51846323,47,4
-113.2547326,53.54957634,47,2
-112.5289291,54.82032016,47,1
-113.5034991,53.52260795,47,2
-113.8353667,51.02600002,47,2
-113.5602393,53.6081035,47,1
-111.2949623,53.99141072,47,3
-113.378349,53.57540796,47,2
-113.5418287,53.30536571,47,2
-113.5514764,53.27117091,47,4
-113.3991443,53.60055652,47,1
-113.9481255,51.08334141,47,1
-113.4317274,53.3583601,47,2
-113.5777335,53.44841938,47,1
-113.4151492,53.44242342,47,1
-113.2063458,53.69951763,47,3
-113.4903698,53.5462403,47,6
-114.1313186,51.20115735,47,1
-112.1201891,53.82777007,47,2
-113.9103246,53.5432917,47,1
-113.6063608,53.55592615,47,1
-113.89266,53.55968192,47,2
-112.8048393,54.58728103,47,1
-113.8915821,53.56645977,47,4
-113.5308745,53.52292328,47,8
-113.5070946,53.45594335,47,1
-110.8991013,54.28453593,47,1
-113.5748271,53.48425813,47,2
-113.6424246,53.6452684,47,1
-113.5437141,53.33420521,47,2
-111.9909443,54.7679857,47,2
-112.852123,53.00131501,47,1
-113.4640515,53.56140168,47,1
-110.6683366,50.05005788,47,1
-113.2165651,53.68829749,47,4
-114.406009,54.12099108,47,2
-110.6585529,49.99175894,47,1
-113.2487576,54.71296041,47,3
-113.4920448,53.48871333,47,2
-113.4615101,53.42142053,47,3
-111.469157,56.73432055,47,1
-113.5688259,53.48035286,47,1
-112.8048393,54.58728103,47,1
-113.3593503,53.50324807,47,1
-113.2490895,54.71865803,47,2
-114.0645985,51.09843746,47,3
-114.0766791,50.99926794,47,6
-113.5392761,53.41918069,47,4
-113.5298478,53.53064146,47,1
-113.2802103,53.51464267,47,2
-114.0539139,51.15847759,47,2
-113.5840192,53.5192926,47,4
-113.2616504,53.52925345,47,4
-112.8048393,54.58728103,47,4
-114.0147085,50.93867491,47,1
-113.7757309,52.37925715,47,1
-114.1323922,51.07521474,47,2
-114.7822676,55.27580026,47,2
-114.0653892,51.15327126,47,3
-113.615505,53.56231089,47,7
-112.9612403,52.56233084,47,5
-113.6200137,53.42320674,47,4
-113.5259286,53.56895563,47,1
-110.7801224,54.26912112,47,1
-112.9113798,54.55818022,47,6
-112.4681396,55.19950063,47,2
-113.4903698,53.5462403,47,1
-113.4429829,53.5774533,47,1
-113.4384648,53.46695843,47,3
-114.0937197,54.54083088,47,1
-113.5175731,53.55029107,47,1
-113.4888037,53.36686079,47,1
-113.3905732,53.44783272,47,1
-113.3663624,52.96972142,47,2
-113.5066084,53.51231632,47,4
-113.6423859,53.64889024,47,6
-113.2634672,53.55725879,47,3
-113.3729527,53.60445446,47,1
-113.6316858,53.51096123,47,2
-113.4711381,53.42731506,47,1
-113.5028933,53.53994117,47,3
-113.6276455,53.5387813,47,2
-112.4681399,55.19950097,47,4
-113.558157,53.45472074,47,4
-113.7902093,52.38015005,47,2
-113.5919898,53.45399281,47,1
-113.4920766,53.48156338,47,1
-113.9353732,50.72715028,47,1
-113.5101694,53.54624775,47,3
-113.6249147,53.80243616,47,2
-111.9744491,54.77110028,47,2
-113.9756119,53.53967283,47,4
-113.255709,53.69228019,47,1
-113.2172094,53.6860677,47,1
-114.1205378,51.13337886,47,1
-113.4483388,53.57040834,47,1
-114.0584043,51.11843443,47,1
-113.3158336,53.54042227,47,1
-113.4731886,53.64006835,47,1
-113.9800757,51.07319231,47,1
-113.2932297,53.56512956,47,5
-113.6085898,53.54110313,47,1
-113.9987392,51.08868789,47,3
-112.8048393,54.58728103,47,1
-113.4331169,53.59042963,47,2
-114.2717138,53.50539407,47,4
-112.6348797,53.69901004,47,3
-113.9789777,50.71991738,47,2
-112.8297789,53.02424018,47,2
-114.1019649,51.01056514,47,2
-111.1625317,58.71496356,47,1
-113.4413447,53.58987181,47,3
-114.0511612,51.11811337,47,1
-113.1970425,53.38146357,47,2
-113.4603027,53.55777745,47,4
-113.3986213,53.60676372,47,3
-113.9099858,53.37046757,47,1
-113.4903698,53.5462403,47,1
-110.1966943,54.42711577,47,1
-113.9388674,51.11241339,47,1
-114.0552987,51.15041081,47,5
-114.499819,49.63633058,47,2
-113.5272394,53.40066766,47,4
-113.2538295,54.62178015,47,1
-112.3354221,54.84920362,47,3
-112.4681396,55.19950063,47,3
-110.4830696,54.33267772,47,5
-111.8893817,50.57793779,47,2
-113.4578791,53.57029363,47,3
-113.6004498,53.52251806,47,1
-114.133781,51.65674357,47,1
-113.5235858,53.41855672,47,1
-113.9033808,53.54568418,47,1
-113.5350036,53.58701044,47,4
-112.8048393,54.58728103,47,2
-113.4936238,53.54505232,47,3
-114.0777255,50.90513714,47,1
-113.5798357,53.52421027,47,1
-113.5608087,53.62167177,47,6
-113.8852929,53.61307137,47,2
-112.7862922,53.01078924,47,4
-113.5222095,53.42307696,47,5
-113.4700894,53.09067047,47,4
-113.9296136,53.55601929,47,3
-111.90441,50.73249049,47,1
-112.9692198,52.76423046,47,4
-111.4560478,56.76665195,47,4
-113.2553618,53.47163422,47,1
-113.8725291,52.13608055,47,1
-113.4916228,53.48611395,47,1
-113.2490895,54.71865803,47,4
-114.1813698,51.14896454,47,1
-113.4993154,53.53903126,47,1
-113.6480258,53.53427169,47,2
-111.4526466,56.76503294,47,5
-113.4920795,53.48188137,47,2
-113.2606526,53.526963,47,4
-113.5123299,53.6386635,47,1
-113.4991837,53.5448306,47,1
-117.1463807,58.51084709,47,4
-111.2660589,53.99003027,47,1
-118.7631918,55.19896367,47,4
-112.4681399,55.19950097,47,2
-113.2102833,53.71359944,47,1
-113.4358244,53.34189231,47,1
-114.2364231,51.13778614,47,2
-114.0469233,51.07161933,47,1
-113.4903698,53.5462403,47,1
-113.6372675,53.54139733,47,1
-113.5430746,53.62883534,47,1
-110.6808831,50.03592695,47,1
-114.181356,51.14896542,47,1
-113.559529,53.62373895,47,7
-114.18662,53.70644926,47,1
-113.7648246,52.27286941,47,1
-113.4673234,53.57958896,47,1
-113.3905728,53.44784983,47,4
-113.4406998,53.56892948,47,1
-113.8421502,50.58054824,47,4
-113.5028663,53.55013223,47,1
-113.6436624,53.48499194,47,1
-113.4830543,53.55115287,47,1
-113.911859,53.56341776,47,1
-112.5019334,54.73283256,47,1
-111.380279,56.72720109,47,2
-113.4284004,53.62395257,47,1
-111.9616578,54.76755757,47,3
-113.9948391,51.01958846,47,1
-113.5128751,53.42305082,47,1
-113.9565589,50.88798445,47,1
-114.0352987,53.52891811,47,1
-113.6645657,53.48957009,47,5
-112.8030737,54.58994801,47,2
-113.493858,53.49098881,47,3
-113.5567734,53.45531356,47,4
-118.7751296,55.1228142,47,7
-113.4887111,53.52467201,47,1
-113.327021,53.49444873,47,4
-113.5527844,53.6223252,47,1
-113.4903698,53.5462403,47,1
-113.4956278,53.42031809,47,8
-114.0809318,51.17091784,47,3
-113.5006092,53.5387928,47,2
-113.1175568,53.94893386,47,5
-114.3828921,50.91156288,47,4
-113.457602,53.44438756,47,1
-113.2721347,53.55934099,47,1
-113.6052681,53.64216741,47,1
-113.4692091,53.50845323,47,6
-113.2832093,54.72129052,47,1
-113.8870701,53.39588331,47,1
-113.6244031,53.54164427,47,2
-111.4255019,56.73537904,47,1
-112.8048393,54.58728103,47,4
-113.6906292,53.51572715,47,1
-113.5485864,53.62715071,47,1
-113.3841696,53.45196278,47,1
-113.3986213,53.60676372,47,1
-111.380279,56.72720109,47,1
-113.2415942,53.67910273,47,1
-113.3895811,53.59637051,47,4
-113.4359735,53.62789027,47,1
-114.1034814,50.94149078,47,1
-114.0971626,50.89595749,47,3
-114.1246031,53.55853042,47,2
-114.2157912,51.14782542,47,3
-114.108959,50.91627347,47,2
-113.9432085,50.9233665,47,2
-113.9309136,51.08702077,47,1
-113.6357635,53.79984032,47,2
-110.4785759,54.33378661,47,1
-111.3455895,56.67683597,47,1
-113.4867431,53.63817604,47,1
-113.2772254,53.56521142,47,6
-113.295458,53.58043028,47,1
-118.7986641,55.18427639,47,1
-113.20334,53.69839242,47,2
-114.0042705,51.18339592,47,1
-113.5815695,53.5546571,47,1
-113.5208948,53.52045017,47,2
-111.4662825,56.75771763,47,1
-115.134591,53.95535505,47,1
-113.6924613,53.39619368,47,7
-113.5895232,53.26779486,47,1
-113.4879782,53.64091027,47,1
-113.6152852,53.61620004,47,1
-113.7844184,52.37848113,47,1
-113.6371953,53.52050058,47,1
-113.547257,53.60967439,47,1
-111.3734588,56.7278649,47,1
-113.4992956,53.54182059,47,1
-110.8512045,53.35376503,47,3
-113.5232292,53.4400629,47,1
-113.5789394,53.43902749,47,5
-113.4920448,53.48871333,47,3
-110.7533199,54.26795056,47,1
-115.6871349,54.13847494,47,5
-112.8048393,54.58728103,47,2
-113.4390839,53.43157882,47,1
-113.4996003,53.54465105,47,4
-113.5256253,53.47692764,47,1
-113.860029,54.15544058,47,3
-113.6063608,53.55592615,47,1
-113.8421625,50.58057154,47,1
-113.5565192,53.58607752,47,2
-114.0745513,51.04775845,47,3
-113.783566,52.23690325,47,1
-113.5837571,53.58111279,47,1
-114.0031732,51.28346047,47,1
-113.9130648,53.56068804,47,1
-113.2512701,53.52367688,47,1
-113.2832093,54.72129052,47,4
-113.49438,53.64288278,47,1
-111.3303082,56.67358406,47,3
-113.674687,53.64247003,47,1
-113.2485404,53.53248308,47,3
-113.7550855,52.23287543,47,1
-111.9850828,54.77034447,47,1
-114.0596003,51.04923358,47,5
-113.6420596,53.80232843,47,6
-113.6253215,53.52066206,47,5
-113.9680022,53.53699287,47,4
-113.4314993,53.41982327,47,3
-113.1970749,53.51568563,47,2
-110.6860989,50.05255834,47,1
-114.0055194,53.52879011,47,2
-113.3819597,53.60143818,47,1
-113.3179935,53.54475859,47,3
-113.5335446,53.40269823,47,5
-113.5348666,53.47951616,47,1
-113.9455121,51.04786044,47,4
-113.4695699,53.5190782,47,1
-114.0794687,51.05073753,47,3
-113.6008294,53.53169764,47,1
-115.6694735,54.14280373,47,3
-113.6155096,53.56181957,47,1
-112.9296562,49.74011147,47,1
-113.6801272,53.49198556,47,4
-113.5896397,53.54133845,47,1
-113.9987159,51.07261826,47,5
-111.4671267,56.77042335,47,1
-113.3935196,53.61058958,47,1
-113.5233735,53.59818135,47,2
-113.2081099,53.68383253,47,2
-111.741819,53.71549054,47,5
-119.1348149,53.87840006,47,3
-113.4378132,53.41942061,47,1
-113.8918488,53.55846657,47,1
-113.5014636,53.4713333,47,2
-113.7866633,52.26000239,47,1
-113.4378958,53.41864981,47,3
-112.4757398,54.11050098,47,3
-110.7169441,54.25912648,47,5
-113.3878845,53.56870776,47,1
-113.6152852,53.61620004,47,1
-113.5379791,53.44006813,47,1
-113.8275523,54.15211378,47,3
-113.4555229,53.54297104,47,1
-110.6609587,50.03632917,47,3
-113.4601467,53.46000598,47,1
-114.0487934,51.16363058,47,1
-114.1783575,51.07938594,47,1
-110.7533199,54.26795056,47,5
-113.5576592,53.55580802,47,2
-114.0030523,50.9751234,47,2
-113.4725789,53.55410535,47,4
-111.63638,57.18191047,47,1
-114.1279634,51.03936059,47,1
-111.4796791,54.26776091,47,4
-113.5545236,54.84166775,47,1
-113.5313859,53.41336713,47,1
-113.6425198,53.802273,47,1
-110.1858018,54.46585091,46,5
-114.0964189,51.17092005,46,1
-113.600203,52.68114735,46,2
-114.9900959,53.22809544,46,1
-113.4159201,53.34244313,46,1
-115.6665435,54.14417306,46,1
-113.3447959,53.47272211,46,5
-113.5359386,54.8299237,46,1
-113.2244149,53.70452955,46,2
-111.6779898,54.43481519,46,1
-113.6906118,53.51485296,46,1
-111.9744491,54.77110028,46,1
-112.8048393,54.58728103,46,4
-112.7181896,52.32128356,46,2
-113.3329395,53.82511468,46,1
-113.501134,53.55235158,46,1
-113.2032826,53.69863275,46,5
-113.37385,53.4741927,46,4
-113.3962044,53.45380157,46,1
-118.77184,55.18396785,46,1
-113.6136426,53.43134914,46,4
-114.0790197,51.05072261,46,5
-111.9744491,54.77110028,46,4
-111.1270899,55.65239074,46,5
-113.977369,50.92820264,46,1
-113.5115699,53.46486042,46,3
-113.4903698,53.5462403,46,1
-112.8048393,54.58728103,46,1
-113.4903698,53.5462403,46,1
-113.4948757,53.54773721,46,1
-113.5010846,53.54189564,46,1
-113.2624724,53.54491008,46,1
-113.8424125,52.30855849,46,2
-112.7006092,51.46285715,46,1
-113.2832093,54.72129052,46,4
-113.4603027,53.55777745,46,1
-113.5738879,53.49863776,46,1
-113.6094296,53.51940346,46,4
-113.4290927,53.57759972,46,1
-113.2646123,53.54711791,46,2
-113.4398198,53.57243205,46,1
-111.9744491,54.77110028,46,1
-113.3022853,53.514344,46,1
-112.4681396,55.19950063,46,1
-111.4717647,56.7353195,46,1
-114.2194697,53.52993029,46,3
-113.74422,52.25785284,46,5
-111.3898695,56.73591599,46,1
-114.1552575,53.55003797,46,4
-113.6318115,53.61179251,46,1
-114.1379294,51.66627001,46,1
-118.9159585,55.08300223,46,2
-113.5029561,53.54939058,46,1
-113.4903698,53.5462403,46,4
-113.5183722,53.44893813,46,4
-117.2904293,56.23297025,46,4
-114.196432,51.01781801,46,1
-114.425426,51.18397375,46,2
-113.515723,53.54341031,46,1
-113.9321195,53.55524326,46,1
-118.7633363,55.14739086,46,1
-113.5780358,53.56734081,46,1
-110.7533198,54.26795082,46,3
-113.9527116,51.05571482,46,6
-111.3599148,56.71570251,46,1
-113.5066084,53.51231632,46,7
-114.0513055,51.16225944,46,6
-114.0630194,51.04522067,46,3
-113.4903698,53.5462403,46,2
-114.0486898,51.04702261,46,1
-113.1724205,53.53531316,46,4
-110.2035039,54.42542328,46,4
-113.5905653,53.46006094,46,2
-113.5071291,53.51516352,46,3
-113.3781434,52.9718204,46,1
-113.9775792,53.54239268,46,2
-113.6740133,53.64977473,46,2
-111.9876696,54.76624396,46,1
-113.3949096,53.47456816,46,2
-112.8048393,54.58728103,46,2
-113.4852997,53.57132394,46,6
-114.7807944,53.59043302,46,2
-111.8663727,50.56040065,46,2
-114.185301,51.10574285,46,3
-114.0385491,55.16365084,46,4
-111.380279,56.72720019,46,1
-111.653339,54.22595048,46,1
-114.9302999,52.37759092,46,1
-114.0507152,51.0532378,46,1
-113.8924088,50.5900337,46,4
-113.2644339,53.67960343,46,1
-114.0268766,53.65319471,46,2
-113.4920746,53.48212107,46,4
-113.5010846,53.54189564,46,1
-113.2832093,54.72129034,46,1
-111.9744491,54.77110028,46,2
-114.1923425,51.03397435,46,1
-113.4993088,53.60378623,46,2
-111.9744491,54.77110028,46,1
-114.0664591,51.04945844,46,4
-113.8940656,53.55410117,46,1
-113.5667804,54.75139579,46,2
-113.4948757,53.54773721,46,1
-113.3825886,52.95857047,46,1
-114.1211684,51.09722112,46,1
-114.2194697,53.52993029,46,7
-113.3861149,53.57872298,46,2
-113.4551244,53.58015687,46,2
-113.4121044,53.35924794,46,5
-113.2348076,53.68521436,46,4
-114.1562719,51.11444447,46,1
-113.6283295,53.61863748,46,4
-113.4746861,53.55206159,46,5
-113.674899,53.58841013,46,3
-111.4362445,56.75493027,46,7
-113.4920795,53.48188137,46,2
-113.5916174,53.47769531,46,4
-111.4645109,56.76731294,46,3
-113.6565093,53.80363786,46,2
-113.2538295,54.62178015,46,1
-117.5437907,53.42607959,46,1
-113.2552043,53.55607196,46,1
-113.1256098,54.15764026,46,1
-113.6372675,53.54139733,46,2
-113.2217418,53.50648249,46,4
-113.6128193,53.55592307,46,2
-113.9745932,51.08819319,46,1
-113.5183154,53.24523084,46,2
-110.6052357,54.31171694,46,1
-118.7807462,55.16121079,46,1
-113.4936143,53.54488149,46,1
-113.9639128,51.12115371,46,5
-113.5371029,53.31031306,46,4
-113.6334266,53.54098323,46,1
-113.6384083,53.51697038,46,2
-114.0596003,51.04923358,46,2
-113.4577149,53.52801949,46,3
-113.5243776,53.56771345,46,1
-113.6383907,53.53755763,46,1
-113.7626045,53.43586026,46,1
-113.976494,51.26472593,46,2
-110.724569,54.25879945,46,1
-112.344499,54.84978041,46,1
-113.464283,53.4787736,46,1
-114.0485089,50.88764666,46,1
-113.9340554,51.08865965,46,1
-114.0306573,51.28365129,46,2
-113.4900605,53.54016498,46,2
-113.5052765,53.55136034,46,1
-113.8828461,53.56292547,46,1
-113.3697837,53.46230014,46,4
-113.6683099,53.50456783,46,4
-113.6890848,53.55277781,46,2
-113.5002295,53.50634267,46,1
-113.6269535,53.64557384,46,2
-113.9847162,50.90304848,46,4
-113.5358449,53.57934091,46,1
-113.6779874,53.50696983,46,3
-114.46804,51.19090019,46,1
-113.5531096,53.58758776,46,3
-113.3279989,53.8276102,46,1
-113.3942061,53.57046431,46,6
-112.4681396,55.19950063,46,2
-112.4681396,55.19950063,46,2
-113.279917,53.56358703,46,7
-113.3707898,53.47500848,46,1
-113.6488954,53.48495049,46,4
-113.2380584,53.69326154,46,4
-113.860029,54.15544058,46,1
-113.4124964,53.48119056,46,4
-113.957236,50.70613775,46,1
-113.3789365,52.97877404,46,4
-113.9130648,53.56068804,46,1
-112.8048393,54.58728103,46,2
-114.0055198,53.52879021,46,1
-113.435279,53.45841788,46,1
-114.0620223,51.04238054,46,1
-111.653339,54.22595048,46,3
-113.5025022,53.44262841,46,3
-115.2359494,53.60411073,46,1
-114.1001617,53.5641639,46,2
-113.2832093,54.72129052,46,1
-113.6474762,53.52024016,46,1
-113.2832093,54.72129052,46,4
-113.8805593,53.54835413,46,1
-111.4541948,56.72225705,46,2
-113.5010536,53.53734302,46,3
-113.4554748,53.60426725,46,1
-113.5138052,53.55207635,46,3
-111.2949623,53.99141072,46,4
-113.6747137,53.49305283,46,1
-113.1246376,53.9380181,46,1
-112.4681396,55.19950063,46,2
-113.4023795,53.34777867,46,1
-113.3928007,53.4485929,46,4
-113.2957398,53.52732028,46,1
-113.7488689,52.25990274,46,1
-113.4062801,53.60033212,46,2
-113.6437895,53.50527275,46,1
-114.2245043,51.14845399,46,6
-113.4504202,53.4619718,46,2
-113.280095,53.5429057,46,1
-113.2408156,53.68099032,46,3
-113.5892248,53.26772751,46,3
-113.9304597,51.03878745,46,6
-113.1159331,53.94912502,46,4
-111.4779612,56.76394509,46,4
-113.4877213,53.49977039,46,2
-110.7470375,55.89825963,46,1
-111.4537934,56.76212581,46,1
-114.0913246,50.90391759,46,1
-111.3773536,56.71428954,46,1
-111.9744491,54.77110102,46,1
-114.0126797,51.14336274,46,2
-113.4731476,53.40886027,46,4
-113.5851903,53.26027548,46,1
-115.6552092,54.14630192,46,3
-113.4688409,53.55621696,46,1
-113.4959419,53.5626432,46,1
-113.4586975,53.47889783,46,4
-110.7533199,54.26795056,46,3
-114.9352599,52.3671495,46,1
-113.4378792,53.51614013,46,1
-114.7406998,52.09359092,46,5
-113.5363412,53.41837893,46,5
-113.6237085,53.52501382,46,2
-113.1969496,53.57848838,46,4
-113.8048752,52.2805957,46,3
-115.6694735,54.14280373,46,3
-113.3797256,52.96082943,46,1
-113.3912689,53.47960297,46,1
-114.1410223,51.02076128,46,1
-114.0612601,51.16173337,46,4
-119.1149298,53.88999065,46,1
-113.9606759,50.92333099,46,1
-113.5443803,53.25964016,46,1
-115.6752445,54.15159388,46,2
-113.6397743,53.5380079,46,1
-112.5289291,54.82032016,46,6
-111.4295485,56.74625284,46,2
-113.2741391,53.5480435,46,4
-114.1459064,51.16387636,46,1
-112.0114222,54.76242315,46,4
-113.2619882,53.51996138,46,4
-114.0788402,51.04688354,46,3
-114.9829417,53.22147309,46,2
